kabupaten,tahun,bulan,ndvi,curah_hujan,luas_lahan,produksi,ndvi_lag1,rain_lag1,ndvi_lag2,rain_lag2,ndvi_lag3,rain_lag3
Klungkung,2021,1,0.0,343.2524312588562,2151.653105477364,447.45,0.6491466185817947,187.33436160399145,0.6335971793587769,107.9022946444985,0.699241791566339,187.26585126086468
Tabanan,2021,1,0.6614915032240698,470.2714793645165,12755.139757528272,14569.38,0.6359436622012475,367.25050077279633,0.6084799942576417,180.21900633178143,0.6641601767037255,286.1141876171402
Denpasar,2021,1,0.6507276039922799,436.2177702739544,1172.3414495602472,2529.09,0.5388017879479394,209.8700665229639,0.5440783912855084,117.37396493180046,0.5761345541557177,280.604477391016
Badung,2021,2,0.6811065906958572,476.13715244150967,6779.65646097921,3240.08,0.7058759032353517,479.5334076081703,0.5661905102521327,280.00781548370867,0.5543522551946033,146.21155163210278
Bangli,2021,2,0.6680712153169435,486.61371799196326,2372.245399945641,2448.24,0.7017413581760552,470.0685594761031,0.6479731434784807,327.3887819408987,0.6383361576902482,146.8466328241708
Buleleng,2021,2,0.7153936865445898,492.0560840973072,7658.447426861226,176.06,0.6403603550242194,481.33440696859446,0.6387277163461338,364.0023269489994,0.6012913639637406,125.1773800764226
Gianyar,2021,2,0.6293821140058847,430.72519612278086,8118.96089555424,6426.41,0.6059298533823483,394.0742566730252,0.6279075873602622,256.50686316518266,0.6534358616997351,143.37462469287107
Jembrana,2021,2,0.6739112494583674,464.1697542201781,5976.467866032081,8775.72,0.0,448.9650480767304,0.6578001673280549,372.2289010087517,0.4929459607457599,146.08316856419512
Karangasem,2021,2,0.7711386501839569,446.9490953766442,5280.371140520672,1530.8,0.7034262272080778,398.16008602375,0.6379861100058701,271.29716889784567,0.4945035186917335,158.83835922984937
Klungkung,2021,2,0.6829166236019313,286.8526003415978,2151.653105477364,1540.88,0.0,343.2524312588562,0.6491466185817947,187.33436160399145,0.6335971793587769,107.9022946444985
Tabanan,2021,2,0.6320820533922207,523.2891569450327,12755.139757528272,13286.95,0.6614915032240698,470.2714793645165,0.6359436622012475,367.25050077279633,0.6084799942576417,180.21900633178143
Denpasar,2021,2,0.6573945400673004,423.9045498252871,1172.3414495602472,0.0,0.6507276039922799,436.2177702739544,0.5388017879479394,209.8700665229639,0.5440783912855084,117.37396493180046
Badung,2021,3,0.676681667629911,225.16870264744716,6779.65646097921,6274.52,0.6811065906958572,476.13715244150967,0.7058759032353517,479.5334076081703,0.5661905102521327,280.00781548370867
Bangli,2021,3,0.6509052486610326,256.08913544507453,2372.245399945641,421.53,0.6680712153169435,486.61371799196326,0.7017413581760552,470.0685594761031,0.6479731434784807,327.3887819408987
Buleleng,2021,3,0.749657434478636,294.94945331250386,7658.447426861226,4626.89,0.7153936865445898,492.0560840973072,0.6403603550242194,481.33440696859446,0.6387277163461338,364.0023269489994
Gianyar,2021,3,0.6436060110925871,194.9561977159013,8118.96089555424,3986.16,0.6293821140058847,430.72519612278086,0.6059298533823483,394.0742566730252,0.6279075873602622,256.50686316518266
Jembrana,2021,3,0.5585270677186023,271.6421292506519,5976.467866032081,11369.79,0.6739112494583674,464.1697542201781,0.0,448.9650480767304,0.6578001673280549,372.2289010087517
Karangasem,2021,3,0.74811878808273,279.4746887480624,5280.371140520672,2458.83,0.7711386501839569,446.9490953766442,0.7034262272080778,398.16008602375,0.6379861100058701,271.29716889784567
Klungkung,2021,3,0.6307486333527381,147.59700820318318,2151.653105477364,4931.83,0.6829166236019313,286.8526003415978,0.0,343.2524312588562,0.6491466185817947,187.33436160399145
Tabanan,2021,3,0.6420183856022136,259.51708555240646,12755.139757528272,16776.8,0.6320820533922207,523.2891569450327,0.6614915032240698,470.2714793645165,0.6359436622012475,367.25050077279633
Denpasar,2021,3,0.5742339123727799,190.5292589706017,1172.3414495602472,1277.41,0.6573945400673004,423.9045498252871,0.6507276039922799,436.2177702739544,0.5388017879479394,209.8700665229639
Badung,2021,4,0.6267398581675527,135.80311898015066,6779.65646097921,19421.9,0.676681667629911,225.16870264744716,0.6811065906958572,476.13715244150967,0.7058759032353517,479.5334076081703
Bangli,2021,4,0.6806752526455753,208.43012750894056,2372.245399945641,476.31,0.6509052486610326,256.08913544507453,0.6680712153169435,486.61371799196326,0.7017413581760552,470.0685594761031
Buleleng,2021,4,0.6815927338352682,208.57598411895387,7658.447426861226,14960.98,0.749657434478636,294.94945331250386,0.7153936865445898,492.0560840973072,0.6403603550242194,481.33440696859446
Gianyar,2021,4,0.6634078728668166,155.17240286081756,8118.96089555424,11938.61,0.6436060110925871,194.9561977159013,0.6293821140058847,430.72519612278086,0.6059298533823483,394.0742566730252
Jembrana,2021,4,0.5742555560464038,158.5525460356057,5976.467866032081,1706.17,0.5585270677186023,271.6421292506519,0.6739112494583674,464.1697542201781,0.0,448.9650480767304
Karangasem,2021,4,0.7561148467437183,196.4878585481826,5280.371140520672,4412.15,0.74811878808273,279.4746887480624,0.7711386501839569,446.9490953766442,0.7034262272080778,398.16008602375
Klungkung,2021,4,0.7085981027108607,110.89357663051878,2151.653105477364,2824.51,0.6307486333527381,147.59700820318318,0.6829166236019313,286.8526003415978,0.0,343.2524312588562
Tabanan,2021,4,0.6536079949431277,170.72941851637216,12755.139757528272,19376.94,0.6420183856022136,259.51708555240646,0.6320820533922207,523.2891569450327,0.6614915032240698,470.2714793645165
Denpasar,2021,4,0.6175164518464525,111.46316170052783,1172.3414495602472,3756.79,0.5742339123727799,190.5292589706017,0.6573945400673004,423.9045498252871,0.6507276039922799,436.2177702739544
Badung,2021,5,0.5549961797795078,40.472774307396016,6779.65646097921,5712.02,0.6267398581675527,135.80311898015066,0.676681667629911,225.16870264744716,0.6811065906958572,476.13715244150967
Bangli,2021,5,0.655056492398497,31.635124547872124,2372.245399945641,1043.43,0.6806752526455753,208.43012750894056,0.6509052486610326,256.08913544507453,0.6680712153169435,486.61371799196326
Buleleng,2021,5,0.623804475308005,39.548915386018535,7658.447426861226,12667.64,0.6815927338352682,208.57598411895387,0.749657434478636,294.94945331250386,0.7153936865445898,492.0560840973072
Gianyar,2021,5,0.6456579296675895,43.850962196752654,8118.96089555424,15159.51,0.6634078728668166,155.17240286081756,0.6436060110925871,194.9561977159013,0.6293821140058847,430.72519612278086
Jembrana,2021,5,0.6563501151531315,39.07248502298047,5976.467866032081,4571.18,0.5742555560464038,158.5525460356057,0.5585270677186023,271.6421292506519,0.6739112494583674,464.1697542201781
Karangasem,2021,5,0.6818085834913407,37.3309735730528,5280.371140520672,12009.16,0.7561148467437183,196.4878585481826,0.74811878808273,279.4746887480624,0.7711386501839569,446.9490953766442
Klungkung,2021,5,0.6556707962488929,30.64058115524661,2151.653105477364,1329.22,0.7085981027108607,110.89357663051878,0.6307486333527381,147.59700820318318,0.6829166236019313,286.8526003415978
Tabanan,2021,5,0.6264132417869183,46.05178964084293,12755.139757528272,14850.06,0.6536079949431277,170.72941851637216,0.6420183856022136,259.51708555240646,0.6320820533922207,523.2891569450327
Denpasar,2021,5,0.5600181379922806,41.60792533082987,1172.3414495602472,750.93,0.6175164518464525,111.46316170052783,0.5742339123727799,190.5292589706017,0.6573945400673004,423.9045498252871
Badung,2021,6,0.5353352617103184,207.37763210344312,6779.65646097921,3954.77,0.5549961797795078,40.472774307396016,0.6267398581675527,135.80311898015066,0.676681667629911,225.16870264744716
Bangli,2021,6,0.6191250567426146,178.62812327672685,2372.245399945641,1407.62,0.655056492398497,31.635124547872124,0.6806752526455753,208.43012750894056,0.6509052486610326,256.08913544507453
Buleleng,2021,6,0.6414687588368948,202.941603731374,7658.447426861226,1751.79,0.623804475308005,39.548915386018535,0.6815927338352682,208.57598411895387,0.749657434478636,294.94945331250386
Gianyar,2021,6,0.6034393761522236,257.9847042472381,8118.96089555424,7622.61,0.6456579296675895,43.850962196752654,0.6634078728668166,155.17240286081756,0.6436060110925871,194.9561977159013
Jembrana,2021,6,0.6678928791730196,197.547124056146,5976.467866032081,5641.46,0.6563501151531315,39.07248502298047,0.5742555560464038,158.5525460356057,0.5585270677186023,271.6421292506519
Karangasem,2021,6,0.6193095355947762,195.768342153549,5280.371140520672,3327.76,0.6818085834913407,37.3309735730528,0.7561148467437183,196.4878585481826,0.74811878808273,279.4746887480624
Klungkung,2021,6,0.668878495234326,212.18051276372967,2151.653105477364,664.55,0.6556707962488929,30.64058115524661,0.7085981027108607,110.89357663051878,0.6307486333527381,147.59700820318318
Tabanan,2021,6,0.6315339991016908,264.3593352504921,12755.139757528272,15010.67,0.6264132417869183,46.05178964084293,0.6536079949431277,170.72941851637216,0.6420183856022136,259.51708555240646
Denpasar,2021,6,0.5569598730267632,213.0849915808808,1172.3414495602472,3209.71,0.5600181379922806,41.60792533082987,0.6175164518464525,111.46316170052783,0.5742339123727799,190.5292589706017
Badung,2021,7,0.5937502290573936,44.549879135256006,6779.65646097921,3042.06,0.5353352617103184,207.37763210344312,0.5549961797795078,40.472774307396016,0.6267398581675527,135.80311898015066
Bangli,2021,7,0.5896964048315188,33.225511898890154,2372.245399945641,2281.42,0.6191250567426146,178.62812327672685,0.655056492398497,31.635124547872124,0.6806752526455753,208.43012750894056
Buleleng,2021,7,0.6689423719037124,29.266341545238653,7658.447426861226,3404.13,0.6414687588368948,202.941603731374,0.623804475308005,39.548915386018535,0.6815927338352682,208.57598411895387
Gianyar,2021,7,0.6133369062978424,46.5929203253102,8118.96089555424,7374.38,0.6034393761522236,257.9847042472381,0.6456579296675895,43.850962196752654,0.6634078728668166,155.17240286081756
Jembrana,2021,7,0.5837064094245118,37.209053937704034,5976.467866032081,8052.77,0.6678928791730196,197.547124056146,0.6563501151531315,39.07248502298047,0.5742555560464038,158.5525460356057
Karangasem,2021,7,0.6034332391371955,35.847871135426814,5280.371140520672,2294.97,0.6193095355947762,195.768342153549,0.6818085834913407,37.3309735730528,0.7561148467437183,196.4878585481826
Klungkung,2021,7,0.6646988576285671,39.95779398080533,2151.653105477364,1146.82,0.668878495234326,212.18051276372967,0.6556707962488929,30.64058115524661,0.7085981027108607,110.89357663051878
Tabanan,2021,7,0.6379398810109178,51.949707762060285,12755.139757528272,10972.5,0.6315339991016908,264.3593352504921,0.6264132417869183,46.05178964084293,0.6536079949431277,170.72941851637216
Denpasar,2021,7,0.5484933520393707,39.92112825939935,1172.3414495602472,0.0,0.5569598730267632,213.0849915808808,0.5600181379922806,41.60792533082987,0.6175164518464525,111.46316170052783
Badung,2021,8,0.6811852735666976,44.20864952166832,6779.65646097921,2564.78,0.5937502290573936,44.549879135256006,0.5353352617103184,207.37763210344312,0.5549961797795078,40.472774307396016
Bangli,2021,8,0.6040361184899563,44.59146142341357,2372.245399945641,2099.76,0.5896964048315188,33.225511898890154,0.6191250567426146,178.62812327672685,0.655056492398497,31.635124547872124
Buleleng,2021,8,0.5623163314011934,38.220026940092126,7658.447426861226,16676.1,0.6689423719037124,29.266341545238653,0.6414687588368948,202.941603731374,0.623804475308005,39.548915386018535
Gianyar,2021,8,0.6447950190983238,73.6284755773259,8118.96089555424,3013.63,0.6133369062978424,46.5929203253102,0.6034393761522236,257.9847042472381,0.6456579296675895,43.850962196752654
Jembrana,2021,8,0.6290058828429068,65.02349112176424,5976.467866032081,2869.6,0.5837064094245118,37.209053937704034,0.6678928791730196,197.547124056146,0.6563501151531315,39.07248502298047
Karangasem,2021,8,0.5483504177732987,45.33289361382448,5280.371140520672,3039.59,0.6034332391371955,35.847871135426814,0.6193095355947762,195.768342153549,0.6818085834913407,37.3309735730528
Klungkung,2021,8,0.6406391877635489,40.77466964381788,2151.653105477364,2275.88,0.6646988576285671,39.95779398080533,0.668878495234326,212.18051276372967,0.6556707962488929,30.64058115524661
Tabanan,2021,8,0.6459840314718035,60.9503758859673,12755.139757528272,6146.37,0.6379398810109178,51.949707762060285,0.6315339991016908,264.3593352504921,0.6264132417869183,46.05178964084293
Denpasar,2021,8,0.6046062877228673,40.21615341396348,1172.3414495602472,0.0,0.5484933520393707,39.92112825939935,0.5569598730267632,213.0849915808808,0.5600181379922806,41.60792533082987
Badung,2021,9,0.6742108936353304,73.17099574907117,6779.65646097921,7377.64,0.6811852735666976,44.20864952166832,0.5937502290573936,44.549879135256006,0.5353352617103184,207.37763210344312
Bangli,2021,9,0.5304645458773859,45.27242314878015,2372.245399945641,1842.03,0.6040361184899563,44.59146142341357,0.5896964048315188,33.225511898890154,0.6191250567426146,178.62812327672685
Buleleng,2021,9,0.5320193139423848,39.94831724798104,7658.447426861226,5878.7,0.5623163314011934,38.220026940092126,0.6689423719037124,29.266341545238653,0.6414687588368948,202.941603731374
Gianyar,2021,9,0.6494850656227558,91.35270376674558,8118.96089555424,9660.14,0.6447950190983238,73.6284755773259,0.6133369062978424,46.5929203253102,0.6034393761522236,257.9847042472381
Jembrana,2021,9,0.6307775708847444,63.65599515462662,5976.467866032081,436.71,0.6290058828429068,65.02349112176424,0.5837064094245118,37.209053937704034,0.6678928791730196,197.547124056146
Karangasem,2021,9,0.5200775853721128,63.703533436357965,5280.371140520672,1104.43,0.5483504177732987,45.33289361382448,0.6034332391371955,35.847871135426814,0.6193095355947762,195.768342153549
Klungkung,2021,9,0.6380082024498879,90.17314798724306,2151.653105477364,669.12,0.6406391877635489,40.77466964381788,0.6646988576285671,39.95779398080533,0.668878495234326,212.18051276372967
Tabanan,2021,9,0.6473288387462803,72.95576228276958,12755.139757528272,13700.9,0.6459840314718035,60.9503758859673,0.6379398810109178,51.949707762060285,0.6315339991016908,264.3593352504921
Denpasar,2021,9,0.6535671884274906,85.11393089489636,1172.3414495602472,864.06,0.6046062877228673,40.21615341396348,0.5484933520393707,39.92112825939935,0.5569598730267632,213.0849915808808
Badung,2021,10,0.5555634515979423,148.5080288517277,6779.65646097921,17954.3,0.6742108936353304,73.17099574907117,0.6811852735666976,44.20864952166832,0.5937502290573936,44.549879135256006
Bangli,2021,10,0.5697758288652024,97.70680142647224,2372.245399945641,1059.26,0.5304645458773859,45.27242314878015,0.6040361184899563,44.59146142341357,0.5896964048315188,33.225511898890154
Buleleng,2021,10,0.5763243444205193,83.15331920149909,7658.447426861226,3332.68,0.5320193139423848,39.94831724798104,0.5623163314011934,38.220026940092126,0.6689423719037124,29.266341545238653
Gianyar,2021,10,0.6357274899706562,152.6559625981926,8118.96089555424,13383.08,0.6494850656227558,91.35270376674558,0.6447950190983238,73.6284755773259,0.6133369062978424,46.5929203253102
Jembrana,2021,10,0.5934362051673403,125.57402686461586,5976.467866032081,4182.37,0.6307775708847444,63.65599515462662,0.6290058828429068,65.02349112176424,0.5837064094245118,37.209053937704034
Karangasem,2021,10,0.5199928992060949,141.76364064769024,5280.371140520672,1742.3,0.5200775853721128,63.703533436357965,0.5483504177732987,45.33289361382448,0.6034332391371955,35.847871135426814
Klungkung,2021,10,0.6472263999593966,113.85698754307894,2151.653105477364,3372.6,0.6380082024498879,90.17314798724306,0.6406391877635489,40.77466964381788,0.6646988576285671,39.95779398080533
Tabanan,2021,10,0.6194289202683093,168.76047187105635,12755.139757528272,13678.63,0.6473288387462803,72.95576228276958,0.6459840314718035,60.9503758859673,0.6379398810109178,51.949707762060285
Denpasar,2021,10,0.5921583386203123,154.93476878382003,1172.3414495602472,6257.37,0.6535671884274906,85.11393089489636,0.6046062877228673,40.21615341396348,0.5484933520393707,39.92112825939935
Badung,2021,11,0.5405031350557511,450.4790585595492,6779.65646097921,13346.98,0.5555634515979423,148.5080288517277,0.6742108936353304,73.17099574907117,0.6811852735666976,44.20864952166832
Bangli,2021,11,0.6348141847928245,430.4595967636234,2372.245399945641,1543.72,0.5697758288652024,97.70680142647224,0.5304645458773859,45.27242314878015,0.6040361184899563,44.59146142341357
Buleleng,2021,11,0.6961014921743688,421.0748221929707,7658.447426861226,3091.08,0.5763243444205193,83.15331920149909,0.5320193139423848,39.94831724798104,0.5623163314011934,38.220026940092126
Gianyar,2021,11,0.6557490954732598,422.71119568084816,8118.96089555424,13972.53,0.6357274899706562,152.6559625981926,0.6494850656227558,91.35270376674558,0.6447950190983238,73.6284755773259
Jembrana,2021,11,0.0,493.8183377606449,5976.467866032081,668.82,0.5934362051673403,125.57402686461586,0.6307775708847444,63.65599515462662,0.6290058828429068,65.02349112176424
Karangasem,2021,11,0.657797585154774,483.0371246815355,5280.371140520672,5289.69,0.5199928992060949,141.76364064769024,0.5200775853721128,63.703533436357965,0.5483504177732987,45.33289361382448
Klungkung,2021,11,0.6661538946578547,311.81311661526104,2151.653105477364,3349.84,0.6472263999593966,113.85698754307894,0.6380082024498879,90.17314798724306,0.6406391877635489,40.77466964381788
Tabanan,2021,11,0.6103248672294969,581.1016422595503,12755.139757528272,13146.3,0.6194289202683093,168.76047187105635,0.6473288387462803,72.95576228276958,0.6459840314718035,60.9503758859673
Denpasar,2021,11,0.5409327151958088,375.0887716287417,1172.3414495602472,4376.53,0.5921583386203123,154.93476878382003,0.6535671884274906,85.11393089489636,0.6046062877228673,40.21615341396348
Badung,2021,12,0.5783891803422544,416.6263851686399,6779.65646097921,4385.27,0.5405031350557511,450.4790585595492,0.5555634515979423,148.5080288517277,0.6742108936353304,73.17099574907117
Bangli,2021,12,0.6768929454798434,452.453405784031,2372.245399945641,2820.46,0.6348141847928245,430.4595967636234,0.5697758288652024,97.70680142647224,0.5304645458773859,45.27242314878015
Buleleng,2021,12,0.6714497224203569,432.5102010543668,7658.447426861226,11212.58,0.6961014921743688,421.0748221929707,0.5763243444205193,83.15331920149909,0.5320193139423848,39.94831724798104
Gianyar,2021,12,0.6285234912242589,388.81080699988655,8118.96089555424,13620.66,0.6557490954732598,422.71119568084816,0.6357274899706562,152.6559625981926,0.6494850656227558,91.35270376674558
Jembrana,2021,12,0.6199191750453684,457.9283721316554,5976.467866032081,1339.28,0.0,493.8183377606449,0.5934362051673403,125.57402686461586,0.6307775708847444,63.65599515462662
Karangasem,2021,12,0.7024215382786547,390.7318859597286,5280.371140520672,2014.64,0.657797585154774,483.0371246815355,0.5199928992060949,141.76364064769024,0.5200775853721128,63.703533436357965
Klungkung,2021,12,0.6406416922814815,277.7737269403231,2151.653105477364,2252.85,0.6661538946578547,311.81311661526104,0.6472263999593966,113.85698754307894,0.6380082024498879,90.17314798724306
Tabanan,2021,12,0.6137065668539569,512.6133018683298,12755.139757528272,15364.76,0.6103248672294969,581.1016422595503,0.6194289202683093,168.76047187105635,0.6473288387462803,72.95576228276958
Denpasar,2021,12,0.5276131887798041,349.4947964033305,1172.3414495602472,2319.0,0.5409327151958088,375.0887716287417,0.5921583386203123,154.93476878382003,0.6535671884274906,85.11393089489636
Badung,2022,1,0.657658304211307,371.60679515342906,6779.65646097921,3332.19,0.5783891803422544,416.6263851686399,0.5405031350557511,450.4790585595492,0.5555634515979423,148.5080288517277
Bangli,2022,1,0.6583844732918168,484.4675490865526,2372.245399945641,1945.7,0.6768929454798434,452.453405784031,0.6348141847928245,430.4595967636234,0.5697758288652024,97.70680142647224
Buleleng,2022,1,0.6615058287940441,435.6925158338468,7658.447426861226,5266.8,0.6714497224203569,432.5102010543668,0.6961014921743688,421.0748221929707,0.5763243444205193,83.15331920149909
Gianyar,2022,1,0.6161598247843212,345.6202101441372,8118.96089555424,7299.53,0.6285234912242589,388.81080699988655,0.6557490954732598,422.71119568084816,0.6357274899706562,152.6559625981926
Jembrana,2022,1,0.6945490795620273,336.4353487500535,5976.467866032081,5174.4,0.6199191750453684,457.9283721316554,0.0,493.8183377606449,0.5934362051673403,125.57402686461586
Karangasem,2022,1,0.7362778801131042,395.0385943484828,5280.371140520672,5273.21,0.7024215382786547,390.7318859597286,0.657797585154774,483.0371246815355,0.5199928992060949,141.76364064769024
Klungkung,2022,1,0.6849996350374294,263.98215265386284,2151.653105477364,3465.62,0.6406416922814815,277.7737269403231,0.6661538946578547,311.81311661526104,0.6472263999593966,113.85698754307894
Tabanan,2022,1,0.6426745898466898,405.139900805568,12755.139757528272,9982.0,0.6137065668539569,512.6133018683298,0.6103248672294969,581.1016422595503,0.6194289202683093,168.76047187105635
Denpasar,2022,1,0.6197073995976606,309.65914339523067,1172.3414495602472,209.79,0.5276131887798041,349.4947964033305,0.5409327151958088,375.0887716287417,0.5921583386203123,154.93476878382003
Badung,2022,2,0.655127922077053,213.79394498085423,6779.65646097921,1652.16,0.657658304211307,371.60679515342906,0.5783891803422544,416.6263851686399,0.5405031350557511,450.4790585595492
Bangli,2022,2,0.5003788104406249,257.9870250886991,2372.245399945641,1967.49,0.6583844732918168,484.4675490865526,0.6768929454798434,452.453405784031,0.6348141847928245,430.4595967636234
Buleleng,2022,2,0.4001361244830154,272.2517689126574,7658.447426861226,0.0,0.6615058287940441,435.6925158338468,0.6714497224203569,432.5102010543668,0.6961014921743688,421.0748221929707
Gianyar,2022,2,0.6645893645856434,187.797957087102,8118.96089555424,5252.18,0.6161598247843212,345.6202101441372,0.6285234912242589,388.81080699988655,0.6557490954732598,422.71119568084816
Jembrana,2022,2,0.6639127634179042,234.61110117100847,5976.467866032081,8987.15,0.6945490795620273,336.4353487500535,0.6199191750453684,457.9283721316554,0.0,493.8183377606449
Karangasem,2022,2,0.6653334455171054,232.19034382541852,5280.371140520672,1649.49,0.7362778801131042,395.0385943484828,0.7024215382786547,390.7318859597286,0.657797585154774,483.0371246815355
Klungkung,2022,2,0.682758006168395,136.57975468192774,2151.653105477364,1511.43,0.6849996350374294,263.98215265386284,0.6406416922814815,277.7737269403231,0.6661538946578547,311.81311661526104
Tabanan,2022,2,0.6651906614906785,231.65128809125608,12755.139757528272,11541.5,0.6426745898466898,405.139900805568,0.6137065668539569,512.6133018683298,0.6103248672294969,581.1016422595503
Denpasar,2022,2,0.6621123404536309,175.53737031381402,1172.3414495602472,785.38,0.6197073995976606,309.65914339523067,0.5276131887798041,349.4947964033305,0.5409327151958088,375.0887716287417
Badung,2022,3,0.6462858506415725,259.76560404886624,6779.65646097921,11613.78,0.655127922077053,213.79394498085423,0.657658304211307,371.60679515342906,0.5783891803422544,416.6263851686399
Bangli,2022,3,0.6783297847978187,314.89182015100675,2372.245399945641,1584.28,0.5003788104406249,257.9870250886991,0.6583844732918168,484.4675490865526,0.6768929454798434,452.453405784031
Buleleng,2022,3,0.7583674417387647,369.6801045933816,7658.447426861226,4286.97,0.4001361244830154,272.2517689126574,0.6615058287940441,435.6925158338468,0.6714497224203569,432.5102010543668
Gianyar,2022,3,0.6919602841653468,226.1567996994399,8118.96089555424,4669.87,0.6645893645856434,187.797957087102,0.6161598247843212,345.6202101441372,0.6285234912242589,388.81080699988655
Jembrana,2022,3,0.5939876293591752,310.08514816724846,5976.467866032081,6464.44,0.6639127634179042,234.61110117100847,0.6945490795620273,336.4353487500535,0.6199191750453684,457.9283721316554
Karangasem,2022,3,0.7681345562405876,311.6774055925196,5280.371140520672,2296.84,0.6653334455171054,232.19034382541852,0.7362778801131042,395.0385943484828,0.7024215382786547,390.7318859597286
Klungkung,2022,3,0.6978997911267848,193.0230472004553,2151.653105477364,3527.85,0.682758006168395,136.57975468192774,0.6849996350374294,263.98215265386284,0.6406416922814815,277.7737269403231
Tabanan,2022,3,0.6537190543071905,311.68161052203345,12755.139757528272,18409.66,0.6651906614906785,231.65128809125608,0.6426745898466898,405.139900805568,0.6137065668539569,512.6133018683298
Denpasar,2022,3,0.6804686377972713,215.13700796597385,1172.3414495602472,3453.12,0.6621123404536309,175.53737031381402,0.6197073995976606,309.65914339523067,0.5276131887798041,349.4947964033305
Badung,2022,4,0.6228464009340327,117.41997234909552,6779.65646097921,20419.06,0.6462858506415725,259.76560404886624,0.655127922077053,213.79394498085423,0.657658304211307,371.60679515342906
Bangli,2022,4,0.6795939656106961,150.20857291866236,2372.245399945641,1547.0,0.6783297847978187,314.89182015100675,0.5003788104406249,257.9870250886991,0.6583844732918168,484.4675490865526
Buleleng,2022,4,0.7000689672334045,191.5031191081993,7658.447426861226,22319.84,0.7583674417387647,369.6801045933816,0.4001361244830154,272.2517689126574,0.6615058287940441,435.6925158338468
Gianyar,2022,4,0.6728685810196378,136.49978327842894,8118.96089555424,20332.58,0.6919602841653468,226.1567996994399,0.6645893645856434,187.797957087102,0.6161598247843212,345.6202101441372
Jembrana,2022,4,0.6073904006853807,173.2195095650852,5976.467866032081,9631.97,0.5939876293591752,310.08514816724846,0.6639127634179042,234.61110117100847,0.6945490795620273,336.4353487500535
Karangasem,2022,4,0.694308693944982,145.0484682395852,5280.371140520672,4382.06,0.7681345562405876,311.6774055925196,0.6653334455171054,232.19034382541852,0.7362778801131042,395.0385943484828
Klungkung,2022,4,0.6438686244277082,104.5105067769155,2151.653105477364,3250.62,0.6978997911267848,193.0230472004553,0.682758006168395,136.57975468192774,0.6849996350374294,263.98215265386284
Tabanan,2022,4,0.6617192668803848,164.6401721659947,12755.139757528272,23190.19,0.6537190543071905,311.68161052203345,0.6651906614906785,231.65128809125608,0.6426745898466898,405.139900805568
Denpasar,2022,4,0.6953133730795507,93.13103820659956,1172.3414495602472,6324.54,0.6804686377972713,215.13700796597385,0.6621123404536309,175.53737031381402,0.6197073995976606,309.65914339523067
Badung,2022,5,0.5690037266528307,168.71293624415262,6779.65646097921,9204.65,0.6228464009340327,117.41997234909552,0.6462858506415725,259.76560404886624,0.655127922077053,213.79394498085423
Bangli,2022,5,0.6494721894261614,177.9172640698389,2372.245399945641,2658.51,0.6795939656106961,150.20857291866236,0.6783297847978187,314.89182015100675,0.5003788104406249,257.9870250886991
Buleleng,2022,5,0.6280410098477119,194.21028557828015,7658.447426861226,15420.93,0.7000689672334045,191.5031191081993,0.7583674417387647,369.6801045933816,0.4001361244830154,272.2517689126574
Gianyar,2022,5,0.6305569925497281,190.7724934534975,8118.96089555424,21188.59,0.6728685810196378,136.49978327842894,0.6919602841653468,226.1567996994399,0.6645893645856434,187.797957087102
Jembrana,2022,5,0.6740513365197098,187.4053780137253,5976.467866032081,3854.72,0.6073904006853807,173.2195095650852,0.5939876293591752,310.08514816724846,0.6639127634179042,234.61110117100847
Karangasem,2022,5,0.7195592943440764,197.445617782993,5280.371140520672,13063.1,0.694308693944982,145.0484682395852,0.7681345562405876,311.6774055925196,0.6653334455171054,232.19034382541852
Klungkung,2022,5,0.6589161397906803,113.36715513901432,2151.653105477364,1133.18,0.6438686244277082,104.5105067769155,0.6978997911267848,193.0230472004553,0.682758006168395,136.57975468192774
Tabanan,2022,5,0.6519440308875455,216.91545054842763,12755.139757528272,16104.4,0.6617192668803848,164.6401721659947,0.6537190543071905,311.68161052203345,0.6651906614906785,231.65128809125608
Denpasar,2022,5,0.545038488959372,149.87730918585478,1172.3414495602472,2526.95,0.6953133730795507,93.13103820659956,0.6804686377972713,215.13700796597385,0.6621123404536309,175.53737031381402
Badung,2022,6,0.5747782225911694,130.0738497947029,6779.65646097921,1862.46,0.5690037266528307,168.71293624415262,0.6228464009340327,117.41997234909552,0.6462858506415725,259.76560404886624
Bangli,2022,6,0.6689470798053953,126.16980391804758,2372.245399945641,2666.67,0.6494721894261614,177.9172640698389,0.6795939656106961,150.20857291866236,0.6783297847978187,314.89182015100675
Buleleng,2022,6,0.72474345877575,129.9911150446527,7658.447426861226,418.53,0.6280410098477119,194.21028557828015,0.7000689672334045,191.5031191081993,0.7583674417387647,369.6801045933816
Gianyar,2022,6,0.6287547794509599,166.77842047386793,8118.96089555424,13065.46,0.6305569925497281,190.7724934534975,0.6728685810196378,136.49978327842894,0.6919602841653468,226.1567996994399
Jembrana,2022,6,0.6500571696569568,141.7409009564904,5976.467866032081,4361.81,0.6740513365197098,187.4053780137253,0.6073904006853807,173.2195095650852,0.5939876293591752,310.08514816724846
Karangasem,2022,6,0.7264670775486278,134.60997075669007,5280.371140520672,2455.21,0.7195592943440764,197.445617782993,0.694308693944982,145.0484682395852,0.7681345562405876,311.6774055925196
